trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
89,0,89,0,168.94613689999096,,168.91211409999232,5,168.94613689999096,168.94613689999096,0.024565700005041435,169.95443539999542,170.35484569999971,[0.3408333333333333],[0.075],[1],[0],[0],[1.4189335999981267],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
90,0,90,0,170.3911051999894,,170.35896119999234,5,170.3911051999894,170.3911051999894,0.020076100001460873,171.40361689998826,171.72248989999935,[-0.03666666666666667],[0.3475],[1],[0],[0],[1.343899400002556],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
91,0,91,0,171.79013470000064,,171.7261557999882,10,171.79013470000064,171.79013470000064,0.040616900005261414,172.79114849999314,174.15598489998956,[-0.495],[-0.3466666666666667],[1],[0],[0],[2.389081699991948],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
92,0,92,0,174.22127919999184,,174.16016469999158,10,174.22127919999184,174.22127919999184,0.04017359999124892,175.25920349999797,175.3210732999869,[-0.465],[-0.285],[1],[0],[0],[1.1208706999896094],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
93,0,93,0,175.39495809999062,,175.3252300999884,10,175.39495809999062,175.39495809999062,0.040020499989623204,176.4177223000006,176.64666939999734,[-0.29],[0.0016666666666666668],[1],[0],[0],[1.281715199991595],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
94,0,94,0,176.72263819999353,,176.6524475999904,10,176.72263819999353,176.72263819999353,0.03214470000239089,177.746659299999,178.34183479999774,[-0.15166666666666667],[0.19],[1],[0],[0],[1.657747199991718],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
95,0,95,0,178.41675379998924,,178.34490209999785,10,178.41675379998924,178.41675379998924,0.03142080000543501,179.50590730000113,180.64379159999953,[-0.29083333333333333],[-0.47333333333333333],[1],[0],[0],[2.267444199998863],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
96,0,96,0,180.7391549999884,,180.64895279999473,10,180.7391549999884,180.7391549999884,0.04043429999728687,181.8106090999936,182.59402119999868,[-0.24666666666666667],[-0.2816666666666667],[1],[0],[0],[1.9053410000051372],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
97,0,97,0,182.63103720000072,,182.59814849999384,5,182.63103720000072,182.63103720000072,0.01983430000836961,183.63882469999953,185.07366719999118,[0.3591666666666667],[0.13333333333333333],[1],[0],[0],[2.4561735000024782],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
98,0,98,0,185.1376814999967,,185.07812289999856,10,185.1376814999967,185.1376814999967,0.03437510000367183,186.1424771999882,186.72530939998978,[0.2325],[-0.013333333333333334],[1],[0],[0],[1.6126420000073267],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
99,0,99,0,186.80771809999715,,186.72966859998996,10,186.80771809999715,186.80771809999715,0.042073699994944036,187.8232971999969,191.62403019999329,[0.2825],[-0.35333333333333333],[1],[0],[0],[4.8523736000061035],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
100,0,100,0,191.7033378999913,,191.6281534999871,10,191.7033378999913,191.7033378999913,0.040851700003258884,192.74497699999483,193.6265596000012,[0.30416666666666664],[0.205],[1],[0],[0],[1.9579647999926237],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
101,0,101,0,193.65904119999323,,193.62970379999024,5,193.65904119999323,193.65904119999323,0.0192998999991687,194.67086019999988,195.44224499999837,[-0.4008333333333333],[0.43416666666666665],[1],[0],[0],[1.7931646000070032],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
102,0,102,0,195.5033817999938,,195.44618179999816,10,195.5033817999938,195.5033817999938,0.03919399999722373,196.50846259998798,196.92768589999469,[0.010833333333333334],[0.15],[1],[0],[0],[1.4423701999912737],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
103,0,103,0,196.99381839999114,,196.93248799999128,10,196.99381839999114,196.99381839999114,0.03578390000620857,198.00925029999053,199.46508119998907,[-0.0575],[0.3983333333333333],[1],[0],[0],[2.4973267000023043],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
104,0,104,0,199.50260829999752,,199.4708060999983,5,199.50260829999752,199.50260829999752,0.017128599996794946,200.50360969999747,200.92341379998834,[0.29333333333333333],[0.4166666666666667],[1],[0],[0],[1.4358466999983648],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
105,0,105,0,200.98249539999233,,200.9273411999893,10,200.98249539999233,200.98249539999233,0.03546769999957178,202.00354679999873,203.16491069999756,[-0.23083333333333333],[-0.2658333333333333],[1],[0],[0],[2.202334299989161],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
106,0,106,0,203.19918429999962,,203.16987329999392,5,203.19918429999962,203.19918429999962,0.016534199996385723,204.20419829999446,204.60567099999753,[-0.13083333333333333],[0.15583333333333332],[1],[0],[0],[1.419412100003683],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
107,0,107,0,204.64033489998837,,204.60945989999163,5,204.64033489998837,204.64033489998837,0.019870699994498864,205.65522899999633,205.77306139998836,[-0.09833333333333333],[0.4191666666666667],[1],[0],[0],[1.1439201000030152],[],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
108,0,108,0,205.85179669999343,,205.77839349998976,10,205.85179669999343,205.85179669999343,0.047199300010106526,206.86393149998912,209.24903719998838,[0.2808333333333333],[-0.285],[1],[0],[0],[3.4241834999993443],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
109,0,109,0,209.28018619999057,,209.25433060000069,5,209.28018619999057,209.28018619999057,0.017156699992483482,210.28837989999738,210.68958039999416,[-0.24],[-0.255],[1],[0],[0],[1.4184370000002673],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
110,0,110,0,210.72928799998772,,210.69368419999955,5,210.72928799998772,210.72928799998772,0.020184299995889887,211.7379809999984,212.48883629999182,[0.31416666666666665],[0.32416666666666666],[1],[0],[0],[1.7754202999931294],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
111,0,111,0,212.52297769999132,,212.4925546000013,5,212.52297769999132,212.52297769999132,0.019829400000162423,213.52045119999093,213.90708279999672,[-0.2816666666666667],[0.2925],[1],[0],[0],[1.394947399996454],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
112,0,112,0,213.94185479999578,,213.9109974999883,5,213.94185479999578,213.94185479999578,0.02023969999572728,214.9549709999992,215.4229459999915,[-0.42333333333333334],[0.4325],[1],[0],[0],[1.4919820000068285],[],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
113,0,113,0,215.478758799989,,215.42650119999598,10,215.478758799989,215.478758799989,0.0341993000038201,216.49169959999563,217.1177006999933,[-0.17166666666666666],[-0.06333333333333334],[1],[0],[0],[1.6572317000100156],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
114,0,114,0,217.18225859999075,,217.1210740999959,10,217.18225859999075,217.18225859999075,0.03395720000844449,218.20916529999522,220.67544639999687,[0.2633333333333333],[0.30583333333333335],[1],[0],[0],[3.5206842000043252],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
115,0,115,0,220.7111111999984,,220.6787978999928,5,220.7111111999984,220.7111111999984,0.020049400001880713,221.72145259998797,222.37298129999544,[0.31166666666666665],[-0.17166666666666666],[1],[0],[0],[1.6743698000063887],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
116,0,116,0,222.4070756000001,,222.37690779998957,5,222.4070756000001,222.4070756000001,0.019632399998954497,223.42203699999664,224.72415989999718,[-0.4766666666666667],[0.3516666666666667],[1],[0],[0],[2.3279983999964315],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
117,0,117,0,224.75853979999374,,224.72808979998808,5,224.75853979999374,224.75853979999374,0.020442200009711087,225.77099449999514,226.99049829998694,[0.42583333333333334],[-0.37166666666666665],[1],[0],[0],[2.2422621000005165],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
118,0,118,0,227.02305859999615,,226.9941039999976,5,227.02305859999615,227.02305859999615,0.01922020000347402,228.02300239999022,229.42272799999046,[0.31333333333333335],[-0.3],[1],[0],[0],[2.4095190999942133],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
119,0,119,0,229.4572490999999,,229.42719759998727,5,229.4572490999999,229.4572490999999,0.02012970000214409,230.4718317999941,231.03955059999134,[0.2608333333333333],[0.285],[1],[0],[0],[1.5924801000073785],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
120,0,120,0,231.10329799998726,,231.04341439998825,10,231.10329799998726,231.10329799998726,0.035383700000238605,232.11072959999728,232.881395599994,[0.43333333333333335],[0.4225],[1],[0],[0],[1.8029137999983504],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
121,0,121,0,232.915599999993,,232.88711669998884,5,232.915599999993,232.915599999993,0.01850239999475889,233.92079099999683,234.6736888000014,[-0.18166666666666667],[-0.19916666666666666],[1],[0],[0],[1.7688305000046967],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
122,0,122,0,234.71667129998968,,234.67794629999844,5,234.71667129998968,234.71667129998968,0.028462000002036802,235.72491069999523,236.12419759998738,[0.30416666666666664],[0.0325],[1],[0],[0],[1.4181781000079354],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
123,0,123,0,236.17693139999756,,236.1277304999967,10,236.17693139999756,236.17693139999756,0.032787100004497916,237.1982510999951,237.72658269999374,[0.215],[0.21666666666666667],[1],[0],[0],[1.5660285000049043],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
124,0,124,0,237.75953189999564,,237.72949179999705,5,237.75953189999564,237.75953189999564,0.018478000012692064,238.77287219998834,239.3061403999891,[0.35083333333333333],[-0.4475],[1],[0],[0],[1.558280899989768],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
125,0,125,0,239.3612296999927,,239.31032389999018,10,239.3612296999927,239.3612296999927,0.03446779999649152,240.38074269999925,241.3583435999899,[0.15666666666666668],[0.365],[1],[0],[0],[2.013915300005465],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
126,0,126,0,241.39087589998962,,241.36162070000137,5,241.39087589998962,241.39087589998962,0.019649399997433648,242.40524589999404,243.15675969999575,[0.4175],[-0.07],[1],[0],[0],[1.7756405000109226],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
127,0,127,0,243.19178159999137,,243.16136889999325,5,243.19178159999137,243.19178159999137,0.020239700010279194,244.20651439999347,245.2401045000006,[-0.16666666666666666],[0.375],[1],[0],[0],[2.058784900000319],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
128,0,128,0,245.30165280000074,,245.244334899995,10,245.30165280000074,245.30165280000074,0.03461349999997765,246.31532169999264,247.16017649999412,[0.3333333333333333],[0.26666666666666666],[1],[0],[0],[1.8814221000066027],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
129,0,129,0,247.19196789999842,,247.1641754000011,5,247.19196789999842,247.19196789999842,0.018444799992721528,248.20586119999643,248.7067018999951,[-0.12166666666666667],[0.1075],[1],[0],[0],[1.5244030000030762],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
130,0,130,0,248.7657540999935,,248.71093609998934,10,248.7657540999935,248.7657540999935,0.0355377999949269,249.77990919999138,250.74516589999257,[-0.016666666666666666],[-0.2808333333333333],[1],[0],[0],[1.9989377000019886],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
131,0,131,0,250.80734790000133,,250.74863750000077,10,250.80734790000133,250.80734790000133,0.0360763000062434,251.83418159998837,254.15866359999927,[-0.43083333333333335],[-0.48],[1],[0],[0],[3.3741274000058183],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
132,0,132,0,254.2281362999929,,254.16210629999114,10,254.2281362999929,254.2281362999929,0.032105699996463954,255.27765929998714,260.0692241999932,[0.35833333333333334],[-0.11083333333333334],[1],[0],[0],[5.874725500005297],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
133,0,133,0,260.1441311999952,,260.0741854999942,10,260.1441311999952,260.1441311999952,0.03791369999817107,261.1852336999873,262.1876770999952,[-0.06666666666666667],[0.115],[1],[0],[0],[2.0754974000010407],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
134,0,134,0,262.21883679999155,,262.19103769998765,5,262.21883679999155,262.21883679999155,0.018052400002488866,263.221795999998,263.9257309999957,[-0.065],[-0.32416666666666666],[1],[0],[0],[1.7166005000035511],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
135,0,135,0,264.08241930000077,,263.9295010999922,10,264.08241930000077,264.08241930000077,0.13240899999800604,265.0959375999955,265.8103070999932,[-0.21916666666666668],[0.33166666666666667],[1],[0],[0],[1.748679300013464],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
136,0,136,0,265.8787035999994,,265.814258399987,10,265.8787035999994,265.8787035999994,0.03392740001436323,266.88726119999774,267.68588889999955,[0.19583333333333333],[0.23166666666666666],[1],[0],[0],[1.8383165999985067],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
137,0,137,0,267.7671820999967,,267.6904435999895,10,267.7671820999967,267.7671820999967,0.04074620000028517,268.8015427999926,269.40565639999113,[0.008333333333333333],[-0.08416666666666667],[1],[0],[0],[1.6748370999994222],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
138,0,138,0,269.48140489999787,,269.4090264999977,10,269.48140489999787,269.48140489999787,0.03588860000309069,270.52412649999314,272.0254852999933,[-0.33416666666666667],[0.016666666666666666],[1],[0],[0],[2.5807692000089446],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
139,0,139,0,272.056297099989,,272.02845239998715,5,272.056297099989,272.056297099989,0.017960400000447407,273.0559469,273.24124249999295,[-0.31583333333333335],[0.0625],[1],[0],[0],[1.1949337999976706],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
140,0,140,0,273.29945880000014,,273.2450847,10,273.29945880000014,273.29945880000014,0.03581299999495968,274.31870039999194,275.3847276999877,[0.1475],[-0.37916666666666665],[1],[0],[0],[2.1040092000039294],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
141,0,141,0,275.4146638999955,,275.38902619999135,5,275.4146638999955,275.4146638999955,0.01625369999965187,276.4231257999927,276.80911039999046,[-0.25583333333333336],[-0.04083333333333333],[1],[0],[0],[1.403997800007346],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
142,0,142,0,276.84166659999755,,276.81244850000076,5,276.84166659999755,276.84166659999755,0.01855329998943489,,277.63998629999696,[-0.23916666666666667],[-0.0525],[1],[0],[0],[0.8091630999988411],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
143,0,143,0,277.69768519999343,,277.6440767999884,10,277.69768519999343,277.69768519999343,0.03504770000290591,278.7031607999961,279.12317529998836,[-0.14833333333333334],[0.185],[1],[0],[0],[1.4443264000001363],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
144,0,144,0,279.1576594999933,,279.126477599988,5,279.1576594999933,279.1576594999933,0.01961630000732839,280.17339099998935,281.2905010999966,[0.13416666666666666],[-0.31333333333333335],[1],[0],[0],[2.144591499993112],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
145,0,145,0,281.3240802999935,,281.2942093999882,5,281.3240802999935,281.3240802999935,0.019734700006665662,282.3238549999951,283.95786009999574,[0.02],[-0.44666666666666666],[1],[0],[0],[2.6442490999907022],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
146,0,146,0,284.0145457999897,,283.9614425999898,10,284.0145457999897,284.0145457999897,0.03459619999921415,285.0405146999983,286.5525457999902,[0.13416666666666666],[0.16916666666666666],[1],[0],[0],[2.5566230999975232],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
147,0,147,0,286.59007479999855,,286.55672789999517,5,286.59007479999855,286.59007479999855,0.022114000006695278,287.5894527999917,288.09254990000045,[0.19583333333333333],[0.27166666666666667],[1],[0],[0],[1.513961399992695],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
148,0,148,0,288.1497049999889,,288.09628449998854,10,288.1497049999889,288.1497049999889,0.03635500000382308,289.167386000001,289.98294539999915,[0.2175],[0.21666666666666667],[1],[0],[0],[1.850628800006234],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
149,0,149,0,290.01937739999266,,289.9887105999951,5,290.01937739999266,290.01937739999266,0.017793699997127987,291.02330479999364,291.6418768000003,[-0.18666666666666668],[-0.26416666666666666],[1],[0],[0],[1.6360835000086809],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
150,0,150,0,291.70275719999336,,291.64517909999995,10,291.70275719999336,291.70275719999336,0.03664769999159034,292.71571259999473,293.5937985999917,[-0.20583333333333334],[-0.12583333333333332],[1],[0],[0],[1.912017000009655],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
151,0,151,0,293.6320403999998,,293.597091299991,5,293.6320403999998,293.6320403999998,0.01905129999795463,294.6404123999964,295.0416370999883,[-0.03916666666666667],[0.43],[1],[0],[0],[1.4255758999934187],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
152,0,152,0,295.07887719999417,,295.0457055000006,5,295.07887719999417,295.07887719999417,0.02054919999500271,296.09031319999485,296.9085402999917,[0.4141666666666667],[0.065],[1],[0],[0],[1.842315999994753],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
153,0,153,0,296.9612395000004,,296.9118604999967,10,296.9612395000004,296.9612395000004,0.03259489999618381,297.98150179999357,298.90433309999935,[-0.4583333333333333],[0.01],[1],[0],[0],[1.9601359000080265],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
154,0,154,0,298.97219770000083,,298.9076320999884,10,298.97219770000083,298.97219770000083,0.04129649999958929,299.99831679998897,302.9192961999943,[0.3725],[0.38916666666666666],[1],[0],[0],[3.9706043000041973],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
155,0,155,0,302.9505712999962,,302.9229527999996,5,302.9505712999962,302.9505712999962,0.018149900002754293,303.9559642999957,304.64322079998965,[0.3625],[0.0475],[1],[0],[0],[1.7023244999872986],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
156,0,156,0,304.68168850000075,,304.6473477999971,5,304.68168850000075,304.68168850000075,0.02009790000738576,305.6899487999908,306.325611399996,[-0.014166666666666666],[-0.26916666666666667],[1],[0],[0],[1.6587932000111323],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
157,0,157,0,306.3594197999919,,306.3293282999948,5,306.3594197999919,306.3594197999919,0.019751700005144812,307.3735130999994,308.4093656999903,[-0.42333333333333334],[0.004166666666666667],[1],[0],[0],[2.060653299995465],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
158,0,158,0,308.4670729999925,,308.41285269999935,10,308.4670729999925,308.4670729999925,0.03585820000444073,309.47147109999787,310.0027948999923,[0.3675],[0.35583333333333333],[1],[0],[0],[1.554365299991332],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
159,0,159,0,310.0675450999988,,310.0061684999964,10,310.0675450999988,310.0675450999988,0.033784100000048056,311.0962526999938,311.7081509999989,[0.13083333333333333],[-0.30333333333333334],[1],[0],[0],[1.668295700001181],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
160,0,160,0,311.77232629999344,,311.7110962000006,10,311.77232629999344,311.77232629999344,0.03100570000242442,312.8075865999999,313.17689339999924,[0.10333333333333333],[-0.008333333333333333],[1],[0],[0],[1.4349528000020655],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
161,0,161,0,313.2597284999938,,313.18015359999845,10,313.2597284999938,313.2597284999938,0.035229399989475496,314.293239599996,316.436936699989,[0.085],[0.45166666666666666],[1],[0],[0],[3.2206308000022545],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
162,0,162,0,316.47676469999715,,316.44297829999414,5,316.47676469999715,316.47676469999715,0.019269600001280196,317.49007159999746,317.94230699999025,[0.14083333333333334],[0.2375],[1],[0],[0],[1.480622900009621],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
163,0,163,0,318.0064668999985,,317.9462029999995,10,318.0064668999985,318.0064668999985,0.03574549999029841,319.03168919999734,321.0193430999934,[-0.08166666666666667],[0.48833333333333334],[1],[0],[0],[3.0377389999921434],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
164,0,164,0,321.05329399999755,,321.0225691999949,5,321.05329399999755,321.05329399999755,0.018693699996219948,322.0579679999937,322.59240860000136,[-0.3475],[0.0008333333333333334],[1],[0],[0],[1.550816200004192],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
165,0,165,0,322.62763869999617,,322.59658379999746,5,322.62763869999617,322.62763869999617,0.018881900003179908,323.64093299998785,324.0750182999909,[0.24],[-0.0625],[1],[0],[0],[1.459797500006971],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
166,0,166,0,324.1362645999907,,324.0791565999971,10,324.1362645999907,324.1362645999907,0.035937699998612516,325.14243159999023,328.06283229999826,[0.27166666666666667],[0.48333333333333334],[1],[0],[0],[3.9481755000015255],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
167,0,167,0,328.09546279998904,,328.066207099997,5,328.09546279998904,328.09546279998904,0.019812200000160374,329.1081422999996,329.5745816999988,[-0.3383333333333333],[0.0125],[1],[0],[0],[1.4887355999962892],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
168,0,168,0,329.63197989999026,,329.57863589999033,10,329.63197989999026,329.63197989999026,0.034137000009650365,330.6409241999936,331.0154956999904,[-0.43166666666666664],[0.0925],[1],[0],[0],[1.403065599995898],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
169,0,169,0,331.08107679999375,,331.0198606999911,10,331.08107679999375,331.08107679999375,0.03377199999522418,332.099115399993,332.50798089998716,[0.12083333333333333],[0.16916666666666666],[1],[0],[0],[1.4549388000014005],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
170,0,170,0,332.5463113000005,,332.51379059998726,5,332.5463113000005,332.5463113000005,0.02374799999233801,333.558337800001,334.3260537999886,[0.44416666666666665],[0.051666666666666666],[1],[0],[0],[1.7888326000102097],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
171,0,171,0,334.3811588999961,,334.33006969999406,10,334.3811588999961,334.3811588999961,0.033080299996072426,335.4030519999942,336.31228239998745,[-0.34833333333333333],[-0.11166666666666666],[1],[0],[0],[1.9494662000070093],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
172,0,172,0,336.37873829998716,,336.3156799999997,10,336.37873829998716,336.37873829998716,0.034609700000146404,337.3878504999884,338.69393709998985,[0.25166666666666665],[-0.245],[1],[0],[0],[2.3439712000108557],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
173,0,173,0,338.72959959998843,,338.6972618,5,338.72959959998843,338.72959959998843,0.019052799994824454,339.740152399987,340.2255077999871,[-0.25916666666666666],[0.3225],[1],[0],[0],[1.5094035000074655],['target'],564319,001,2024-10-10_16h19.38.940,visual search,2024.1.5,None,2024-10-10 16h20.28.384310 +0530,
