reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,10,2,72,4,123.55402389995288,,123.53870479995385,123.55402389995288,124.55413049994968,124.55413049994968,124.55413049994968,125.17232319997856,l,0.6012969000148587,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
40,55,62,10,3,73,3,125.18780829996103,,125.17339789995458,125.18780829996103,126.18747559998883,126.18747559998883,126.18747559998883,126.22192059998633,t,0.025328700023237616,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
15,35,13,10,4,74,1,126.23771829996258,,126.22231389995432,126.23771829996258,127.23767889995361,127.23767889995361,127.23767889995361,127.87255829997594,l,0.6234134000260383,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
27,50,21,10,5,75,2,127.8874375000014,,127.87344060000032,127.8874375000014,128.8874150000047,128.8874150000047,128.8874150000047,130.48890669998946,t,1.5946332999737933,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
11,30,7,10,6,76,0,130.504317599989,,130.4896154999733,130.504317599989,131.5037416999694,131.5037416999694,131.5037416999694,131.9226741999737,l,0.4031773000024259,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
11,30,7,11,0,77,0,131.93723619997036,,131.92510189994937,131.93723619997036,132.9378171999706,132.9378171999706,132.9378171999706,133.0554090999649,t,0.10021009994670749,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
15,35,13,11,1,78,1,133.07055919995764,,133.0562959999661,133.07055919995764,134.07049999997253,134.07049999997253,134.07049999997253,134.47178759996314,l,0.3884552999516018,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
40,55,62,11,2,79,3,134.48725209996337,,134.47234340000432,134.48725209996337,135.48727199999848,135.48727199999848,135.48727199999848,136.05520379997324,t,0.5600850000046194,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
67,75,119,11,3,80,5,136.07059590000426,,136.05553309997777,136.07059590000426,137.07051319995662,137.07051319995662,137.07051319995662,137.47214279999025,l,0.38580970000475645,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
49,60,89,11,4,81,4,137.48726490000263,,137.4727930999943,137.48726490000263,138.4876744999783,138.4876744999783,138.4876744999783,138.72182919998886,l,0.22076759999617934,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
78,80,162,11,5,82,6,138.7371656000032,,138.72223640000448,138.7371656000032,139.73736629995983,139.73736629995983,139.73736629995983,140.7556730999495,l,1.0156357000232674,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
27,50,21,11,6,83,2,140.77040479995776,,140.75602229998913,140.77040479995776,141.7704923999845,141.7704923999845,141.7704923999845,142.88837760000024,l,1.1030064999940805,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
40,55,62,12,0,84,3,142.90349189995322,,142.88874319999013,142.90349189995322,143.9037242999766,143.9037242999766,143.9037242999766,146.23861429997487,l,2.3324512999970466,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
27,50,21,12,1,85,2,146.25349969998933,,146.23899270000402,146.25349969998933,147.25391159998253,147.25391159998253,147.25391159998253,148.12209389999043,l,0.8549804000067525,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
67,75,119,12,2,86,5,148.13716109999223,,148.12328499997966,148.13716109999223,149.13735089998227,149.13735089998227,149.13735089998227,149.50675979995867,t,0.3669404000393115,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
11,30,7,12,3,87,0,149.52015329996357,,149.50717179995263,149.52015329996357,150.5203904999653,150.5203904999653,150.5203904999653,150.8885279999813,t,0.36701430001994595,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
49,60,89,12,4,88,4,150.9038168999832,,150.88889740000013,150.9038168999832,151.90393219998805,151.90393219998805,151.90393219998805,152.73801719996845,t,0.8177455000113696,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
15,35,13,12,5,89,1,152.7534870999516,,152.7384219999658,152.7534870999516,153.7534611999872,153.7534611999872,153.7534611999872,155.8211432999815,t,2.05983440001728,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
78,80,162,12,6,90,6,155.8367669999716,,155.82157410000218,155.8367669999716,156.83702370000537,156.83702370000537,156.83702370000537,158.53780269995332,l,1.690524900041055,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
67,75,119,13,0,91,5,158.55371169996215,,158.5381633999641,158.55371169996215,159.55314899998484,159.55314899998484,159.55314899998484,161.98783499997808,l,2.4254056999925524,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
49,60,89,13,1,92,4,162.00316659995588,,161.98823719995562,162.00316659995588,163.00356789998477,163.00356789998477,163.00356789998477,164.1881424000021,l,1.1768291000043973,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
11,30,7,13,2,93,0,164.20368999999482,,164.18878779996885,164.20368999999482,165.2034418999683,165.2034418999683,165.2034418999683,165.53938499995274,t,0.3225496999802999,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
15,35,13,13,3,94,1,165.55367989995284,,165.54040539998095,165.55367989995284,166.5539296999923,166.5539296999923,166.5539296999923,166.95483289996628,t,0.39634989999467507,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
78,80,162,13,4,95,6,166.96992549998686,,166.95517969998764,166.96992549998686,167.97029440000188,167.97029440000188,167.97029440000188,168.13855269999476,t,0.15499010001076385,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
27,50,21,13,5,96,2,168.1539087999845,,168.14019969996298,168.1539087999845,169.15348169999197,169.15348169999197,169.15348169999197,169.4052396999905,t,0.25010439998004586,None,329157,001,2024-11-15_16h15.43.414,delayed discounting,2024.1.5,None,2024-11-15 16h15.51.094332 +0530,
