reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,4,0,28,4,42.80576750001637,,42.79103900003247,42.80576750001637,43.80600250000134,43.80600250000134,43.80600250000134,44.30785440001637,t,0.4997455999837257,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,4,1,29,0,44.32269240001915,,44.30836800002726,44.32269240001915,45.323349500016775,45.323349500016775,45.323349500016775,45.924312000046484,t,0.5896328000235371,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,4,2,30,1,45.94013140001334,,45.92470329999924,45.94013140001334,46.93899690004764,46.93899690004764,46.95565670001088,47.240653400018346,l,0.2986799000063911,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,4,3,31,2,47.25596610002685,,47.2411451000371,47.25596610002685,48.25568160001421,48.25568160001421,48.25568160001421,48.72495699999854,t,0.45693339995341375,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,4,4,32,3,48.740307300002314,,48.726667600043584,48.740307300002314,49.73932550003519,49.73932550003519,49.75558610004373,50.007954900036566,t,0.261261600011494,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,4,5,33,6,50.022695899999235,,50.008558300032746,50.022695899999235,51.02273900003638,51.02273900003638,51.02273900003638,51.29009550000774,l,0.25807119999080896,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,4,6,34,5,51.305681099998765,,51.29095170000801,51.305681099998765,52.3056598000112,52.3056598000112,52.3056598000112,52.60813160001999,l,0.2910384999704547,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,5,0,35,5,52.62252170004649,,52.609082100039814,52.62252170004649,53.62234450003598,53.62234450003598,53.62234450003598,54.25813080003718,l,0.6302753000054508,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,5,1,36,2,54.27249450003728,,54.25935320003191,54.27249450003728,55.273008900054265,55.273008900054265,55.273008900054265,55.62399800005369,l,0.3414970999583602,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,5,2,37,1,55.63918460003333,,55.6248303000466,55.63918460003333,56.63899940002011,56.63899940002011,56.63899940002011,56.692637100000866,t,0.050572499982081354,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,5,3,38,3,56.70558660000097,,56.693526300019585,56.70558660000097,57.705557200009935,57.705557200009935,57.705557200009935,58.64099590003025,t,0.9213317999965511,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,5,4,39,4,58.65576720004901,,58.64234230003785,58.65576720004901,59.65584650001256,59.65584650001256,59.65584650001256,60.09039100003429,t,0.4271518999594264,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,5,5,40,6,60.10519390000263,,60.09084030002123,60.10519390000263,61.10620000003837,61.10620000003837,61.10620000003837,61.22509090002859,t,0.10627270000986755,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,5,6,41,0,61.239431800029706,,61.225699900009204,61.239431800029706,62.23977550002746,62.23977550002746,62.23977550002746,62.53967540001031,t,0.2957903999486007,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,6,0,42,0,62.55539550003596,,62.54002660000697,62.55539550003596,63.53924240003107,63.53924240003107,63.555450200045016,63.57366880000336,t,0.028773700003512204,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,6,1,43,5,63.5887628000346,,63.57401090004714,63.5887628000346,64.58879780001007,64.58879780001007,64.58879780001007,64.75738150003599,t,0.15722550003556535,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,6,2,44,2,64.77295140002389,,64.75787359999958,64.77295140002389,65.77229390002321,65.77229390002321,65.77229390002321,66.4232822000049,t,0.6465022999909706,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,6,3,45,1,66.43893210001988,,66.42385330004618,66.43893210001988,67.4389965000446,67.4389965000446,67.4389965000446,67.80663010000717,t,0.35819170001195744,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,6,4,46,3,67.82302130002063,,67.807355500001,67.82302130002063,68.8222007000004,68.8222007000004,68.8222007000004,68.92315290000988,t,0.0866020999965258,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,6,5,47,6,68.9387137000449,,68.92370040004607,68.9387137000449,69.9389230000088,69.9389230000088,69.9389230000088,70.08992420003051,l,0.14888340001925826,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,6,6,48,4,70.10557620000327,,70.0902735000127,70.10557620000327,71.10551970003871,71.10551970003871,71.10551970003871,71.65624100004788,t,0.5373558000428602,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,7,0,49,2,71.67245540005388,,71.65686130005633,71.67245540005388,72.67218090000097,72.67218090000097,72.67218090000097,74.40691460005473,l,1.7295320000266656,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,7,1,50,6,74.42204299999867,,74.40777200000593,74.42204299999867,75.42247180000413,75.42247180000413,75.42247180000413,75.82359890005318,l,0.39412169996649027,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,7,2,51,1,75.83889410004485,,75.82450760004576,75.83889410004485,76.8392717000097,76.8392717000097,76.8392717000097,78.05704230000265,l,1.2148649000446312,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,7,3,52,0,78.07217230001697,,78.05751860002056,78.07217230001697,79.07215700001689,79.07215700001689,79.07215700001689,79.64057100005448,l,0.5574127999716438,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,7,4,53,5,79.65528760000598,,79.64169680001214,79.65528760000598,80.65522220003186,80.65522220003186,80.65522220003186,81.5401991000399,t,0.8825480000232346,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,7,5,54,4,81.55537710001227,,81.54097330005607,81.55537710001227,82.55560990003869,82.55560990003869,82.55560990003869,83.09068350004964,l,0.5190017999848351,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,7,6,55,3,83.10525780002354,,83.09178610000527,83.10525780002354,84.1057667999994,84.1057667999994,84.1057667999994,84.30738870002097,l,0.18421380000654608,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,8,0,56,1,84.32223440002417,,84.30805530003272,84.32223440002417,85.32207950000884,85.32207950000884,85.32207950000884,85.5561501000193,t,0.22843619994819164,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,8,1,57,5,85.57238520000828,,85.55671470001107,85.57238520000828,86.57221970002865,86.57221970002865,86.57221970002865,89.23999760003062,l,2.658184200001415,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,8,2,58,3,89.25487110001268,,89.24036440002965,89.25487110001268,90.25524640001822,90.25524640001822,90.25524640001822,90.39017840003362,l,0.12651740002911538,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,8,3,59,2,90.4053028000053,,90.39130620000651,90.4053028000053,91.40526250004768,91.40526250004768,91.40526250004768,92.17377100000158,t,0.7565006999648176,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,8,4,60,0,92.18890250002733,,92.17536960000871,92.18890250002733,93.18868000002112,93.18868000002112,93.18868000002112,93.74106350005604,t,0.545622400008142,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,8,5,61,6,93.75505600002361,,93.74192770000082,93.75505600002361,94.75608010002179,94.75608010002179,94.75608010002179,96.67278760002228,t,1.9025772999739274,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,8,6,62,4,96.68859140004497,,96.67340760002844,96.68859140004497,97.6882273000083,97.6882273000083,97.6882273000083,97.9894277000567,l,0.28764430002775043,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,9,0,63,6,98.00488810002571,,97.9899723000126,98.00488810002571,99.00506930000847,99.00506930000847,99.00506930000847,99.22293630003696,l,None,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,9,1,64,4,99.23847620002925,,99.2235548000317,99.23847620002925,100.23858790000668,100.23858790000668,100.23858790000668,100.42286280001281,t,0.1737594999722205,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,9,2,65,3,100.43801250000251,,100.42367490002653,100.43801250000251,101.43828430003487,101.43828430003487,101.43828430003487,103.70751370000653,t,2.2651665000012144,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,9,3,66,2,103.72209020005539,,103.708994500048,103.72209020005539,104.7216436000308,104.7216436000308,104.7216436000308,108.68937540001934,l,3.955842000024859,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,9,4,67,1,108.70466290001059,,108.68971330003114,108.70466290001059,109.70467960002134,109.70467960002134,109.70467960002134,110.49006260000169,t,0.7794651000294834,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,9,5,68,5,110.50478840002324,,110.49065260001225,110.50478840002324,111.50501640001312,111.50501640001312,111.50501640001312,111.95605360000627,l,0.437976700020954,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,9,6,69,0,111.97166160005145,,111.95663220004644,111.97166160005145,112.97157260001404,112.97157260001404,112.97157260001404,113.50662270002067,l,0.5336368999560364,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,10,0,70,4,113.5216034000041,,113.50696250004694,113.5216034000041,114.5214272000012,114.5214272000012,114.5214272000012,114.73975630005589,l,0.21136330004082993,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,10,1,71,5,114.75501840002835,,114.7407014000346,114.75501840002835,115.75478529999964,115.75478529999964,115.75478529999964,115.8897549000103,l,0.13227180001558736,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,10,2,72,2,115.90480610000668,,115.89079960004892,115.90480610000668,116.90497820003657,116.90497820003657,116.90497820003657,116.98967920005089,l,0.06961970002157614,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,10,3,73,1,117.00477980001597,,116.99019700003555,117.00477980001597,118.00473330001114,118.00473330001114,118.00473330001114,118.15711980004562,l,0.14291539997793734,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,10,4,74,6,118.17125260003377,,118.15786700003082,118.17125260003377,119.1713335000095,119.1713335000095,119.1713335000095,119.50615750002908,t,0.32806720002554357,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,10,5,75,3,119.52168640005402,,119.50663860002533,119.52168640005402,120.52115100005176,120.52115100005176,120.52115100005176,121.85549830005039,t,1.3196171000017785,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,10,6,76,0,121.87157340004342,,121.85582170000998,121.87157340004342,122.87140709999949,122.87140709999949,122.87140709999949,123.42247200000565,t,0.5473863999941386,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,11,0,77,4,123.43784170004074,,123.42279229999986,123.43784170004074,124.43833420000738,124.43833420000738,124.43833420000738,125.44077510002535,t,0.9860588000155985,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,11,1,78,1,125.45449660002487,,125.4423695000005,125.45449660002487,126.45509480003966,126.45509480003966,126.45509480003966,131.32347610004945,t,4.850920199998654,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,11,2,79,6,131.33806050004205,,131.3242322000442,131.33806050004205,132.33817180001643,132.33817180001643,132.33817180001643,132.77308870002162,l,0.42091580003034323,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,11,3,80,5,132.78774100000737,,132.77356290002353,132.78774100000737,133.7878814000287,133.7878814000287,133.7878814000287,134.37320690002525,t,0.5696093000005931,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,11,4,81,0,134.38799900002778,,134.3735990000423,134.38799900002778,135.3880737000145,135.3880737000145,135.3880737000145,135.58982270001434,t,0.19926749996375293,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,11,5,82,3,135.6045591000002,,135.59095690003596,135.6045591000002,136.60467260004953,136.60467260004953,136.60467260004953,136.73903850000352,t,0.12409440003102645,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,11,6,83,2,136.75418470002478,,136.73964200000046,136.75418470002478,137.75445930002024,137.75445930002024,137.75445930002024,138.0064299000078,t,0.23903419997077435,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,12,0,84,4,138.02109470003052,,138.0068032000563,138.02109470003052,139.0210782000213,139.0210782000213,139.0210782000213,139.17270870000357,t,0.1384451999911107,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,12,1,85,5,139.1878027000348,,139.17312680004397,139.1878027000348,140.18809230002807,140.18809230002807,140.18809230002807,140.30616750003537,t,0.11610380001366138,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
40,55,62,12,2,86,3,140.32086780003738,,140.30653010000242,140.32086780003738,141.32164170005126,141.32164170005126,141.32164170005126,141.63852010003757,t,0.30869480001274496,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,12,3,87,0,141.6541621000506,,141.63889780000318,141.6541621000506,142.6544299000525,142.6544299000525,142.6544299000525,142.97218270000303,t,0.30894869996700436,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,12,4,88,2,142.98752160003642,,142.97268930001883,142.98752160003642,143.98764150001807,143.98764150001807,143.98764150001807,144.47240470000543,t,0.4825590999680571,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,12,5,89,6,144.48743360000663,,144.473298900004,144.48743360000663,145.4876334000146,145.4876334000146,145.4876334000146,146.07396840001456,l,0.5731741999625228,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,12,6,90,1,146.0877675000229,,146.0751243000268,146.0877675000229,147.08742170000914,147.08742170000914,147.08742170000914,147.2727722999989,l,0.17025180003838614,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
11,30,7,13,0,91,0,147.28778710000915,,147.2734683000017,147.28778710000915,148.28785100003006,148.28785100003006,148.28785100003006,151.75499970000237,t,3.4514062999514863,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
27,50,21,13,1,92,2,151.77071760001127,,151.75575840001693,151.77071760001127,152.77087440004107,152.77087440004107,152.77087440004107,152.83981420000782,t,0.05772909999359399,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
15,35,13,13,2,93,1,152.85415430000285,,152.84039700002177,152.85415430000285,153.85376460000407,153.85376460000407,153.85376460000407,154.83973610005341,l,0.9837491000071168,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
67,75,119,13,3,94,5,154.85411200003,,154.84119080001255,154.85411200003,155.85438690002775,155.85438690002775,155.85438690002775,156.62168380001094,t,0.754142599995248,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
78,80,162,13,4,95,6,156.63725440000417,,156.6222386000445,156.63725440000417,157.63740870001493,157.63740870001493,157.63740870001493,158.2389069000492,l,0.5879183000070043,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
49,60,89,13,5,96,4,158.25503100000788,,158.23934920004103,158.25503100000788,159.2539958000416,159.2539958000416,159.2539958000416,163.2389604000491,t,3.9699505000025965,None,475818,001,2024-11-15_16h19.30.320,delayed discounting,2024.1.5,None,2024-11-15 16h19.37.767480 +0530,
