reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,7,3,52,3,80.36997240001801,,80.35711959999753,80.36997240001801,81.37034860003041,81.37034860003041,81.37034860003041,81.67236200004118,t,0.2862691999762319,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
11,30,7,7,4,53,0,81.68644840002526,,81.67328730004374,81.68644840002526,82.68675740004983,82.68675740004983,82.68675740004983,83.13775850000093,l,0.4423996999976225,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
49,60,89,7,5,54,4,83.15325180004584,,83.13844390003942,83.15325180004584,84.15379270003177,84.15379270003177,84.15379270003177,84.9221521000145,l,0.7616785999853164,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
15,35,13,7,6,55,1,84.93638780002948,,84.92336740001338,84.93638780002948,85.9365497000399,85.9365497000399,85.9365497000399,86.3887627000222,l,0.4460454999934882,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
11,30,7,8,0,56,0,86.40359220001847,,86.38954720000038,86.40359220001847,87.40356250002515,87.40356250002515,87.40356250002515,87.83885790000204,t,0.41990620002616197,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
40,55,62,8,1,57,3,87.8531973999925,,87.83986350003397,87.8531973999925,88.85380320000695,88.85380320000695,88.85380320000695,89.53924480004935,t,0.6828419000376016,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
15,35,13,8,2,58,1,89.55301279999549,,89.54015570000047,89.55301279999549,90.55342290003318,90.55342290003318,90.55342290003318,92.72260209999513,t,2.1561207000049762,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
49,60,89,8,3,59,4,92.73609620000934,,92.72363530000439,92.73609620000934,93.7363910000422,93.7363910000422,93.7363910000422,94.38876380003057,l,0.6358518000342883,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
67,75,119,8,4,60,5,94.40310500003397,,94.3897342000273,94.40310500003397,95.4035308000166,95.4035308000166,95.4035308000166,96.15565289999358,t,0.736108899989631,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
27,50,21,8,5,61,2,96.16970790002961,,96.1566698999959,96.16970790002961,97.17012830002932,97.17012830002932,97.17012830002932,97.28862090001348,t,0.11190890002762899,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
78,80,162,8,6,62,6,97.30312050000066,,97.2896141000092,97.30312050000066,98.3026749000419,98.3026749000419,98.3026749000419,99.1390773000312,l,0.8258644000161439,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
11,30,7,9,0,63,0,99.152826000005,,99.14017090003472,99.152826000005,100.15262200002326,100.15262200002326,100.15262200002326,100.80333480000263,t,0.6367642999975942,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
67,75,119,9,1,64,5,100.81933440000284,,100.8037411000114,100.81933440000284,101.80337460001465,101.80337460001465,101.8198706000112,103.47064920002595,t,1.659830399963539,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
49,60,89,9,2,65,4,103.48586150002666,,103.47124119999353,103.48586150002666,104.48600229999283,104.48600229999283,104.48600229999283,105.58728090004297,t,1.085276799974963,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
78,80,162,9,3,66,6,105.60261780000292,,105.58786750002764,105.60261780000292,106.60331520001637,106.60331520001637,106.60331520001637,109.50538010004675,t,2.8903480999870226,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
15,35,13,9,4,67,1,109.51944420003565,,109.5070715000038,109.51944420003565,110.51956139999675,110.51956139999675,110.51956139999675,110.62266740004998,l,0.09192669996991754,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
40,55,62,9,5,68,3,110.63596660003532,,110.6237700000056,110.63596660003532,111.63618550001411,111.63618550001411,111.63618550001411,111.85532550001517,l,0.2019964999635704,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
27,50,21,9,6,69,2,111.8694366000127,,111.85636960004922,111.8694366000127,112.86960190004902,112.86960190004902,112.86960190004902,113.97262670000782,t,1.094938899972476,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
15,35,13,10,0,70,1,113.98599150002701,,113.97376570000779,113.98599150002701,114.98624050000217,114.98624050000217,114.98624050000217,115.95535520004341,t,0.9615903999656439,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
67,75,119,10,1,71,5,115.96926770004211,,115.95646060002036,115.96926770004211,116.96969640004681,116.96969640004681,116.96969640004681,117.45486860000528,t,0.46782489999895915,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
78,80,162,10,2,72,6,117.46932820003713,,117.45578000001842,117.46932820003713,118.4696121000452,118.4696121000452,118.4696121000452,119.62132979999296,l,1.1464422999997623,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
40,55,62,10,3,73,3,119.63590260001365,,119.62222920003114,119.63590260001365,120.63579580001533,120.63579580001533,120.63579580001533,120.737953200005,t,0.097306200012099,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
49,60,89,10,4,74,4,120.75240580004174,,120.73894890001975,120.75240580004174,121.75306800002,121.75306800002,121.75306800002,121.93792910000775,t,0.1791339999763295,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
27,50,21,10,5,75,2,121.9525861000293,,121.93889600003604,121.9525861000293,122.95278240001062,122.95278240001062,122.95278240001062,123.10814369999571,t,0.1506136999814771,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
11,30,7,10,6,76,0,123.12006869999459,,123.10982440004591,123.12006869999459,124.11969720001798,124.11969720001798,124.11969720001798,125.07176720001735,l,0.93626350001432,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
15,35,13,11,0,77,1,125.08589909999864,,125.07315440004459,125.08589909999864,126.08607030002167,126.08607030002167,126.08607030002167,127.271021499997,t,1.1684366999543272,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
40,55,62,11,1,78,3,127.28564030001871,,127.27209820004646,127.28564030001871,128.2858789000311,128.2858789000311,128.2858789000311,129.52176420000615,t,1.22391709999647,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
49,60,89,11,2,79,4,129.53545630001463,,129.52283560001524,129.53545630001463,130.53572010004427,130.53572010004427,130.53572010004427,131.0555660999962,t,0.5028183999820612,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
27,50,21,11,3,80,2,131.06910980003886,,131.05658980004955,131.06910980003886,132.06947640003636,132.06947640003636,132.06947640003636,132.37201550003374,l,0.2863706999924034,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
11,30,7,11,4,81,0,132.38543280004524,,132.37309250002727,132.38543280004524,133.38578770001186,133.38578770001186,133.38578770001186,133.6714427000261,t,0.2761287000030279,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
78,80,162,11,5,82,6,133.68548159999773,,133.67258280003443,133.68548159999773,134.6857042000047,134.6857042000047,134.6857042000047,134.8883319000015,t,0.19646620005369186,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
67,75,119,11,6,83,5,134.90226669999538,,134.88927640003385,134.90226669999538,135.9027135000215,135.9027135000215,135.9027135000215,136.7211951999925,l,0.8137301999959163,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
40,55,62,12,0,84,3,136.73549160000402,,136.72217260004254,136.73549160000402,137.73557360004634,137.73557360004634,137.73557360004634,137.98783950001234,l,None,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
15,35,13,12,1,85,1,138.00229120004224,,137.98913669999456,138.00229120004224,139.0026297000004,139.0026297000004,139.0026297000004,139.72137520002434,l,0.7129373000352643,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
49,60,89,12,2,86,4,139.7352474000072,,139.7223233000259,139.7352474000072,140.7357765000197,140.7357765000197,140.7357765000197,141.28808070003288,l,0.5390835999860428,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
78,80,162,12,3,87,6,141.3022251999937,,141.28907910000999,141.3022251999937,142.30260980001185,142.30260980001185,142.30260980001185,143.37160210002912,t,1.058610200008843,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
67,75,119,12,4,88,5,143.3853004000266,,143.37248680001358,143.3853004000266,144.38555440003984,144.38555440003984,144.38555440003984,145.0215144000249,t,0.6188402000116184,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
11,30,7,12,5,89,0,145.03549189999467,,145.02341640001396,145.03549189999467,146.0357392000151,146.0357392000151,146.0357392000151,146.78802590002306,l,0.7353750999900512,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
27,50,21,12,6,90,2,146.80204260000028,,146.78891590004787,146.80204260000028,147.8024798000115,147.8024798000115,147.8024798000115,147.9213428000221,t,0.10366600000998005,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
78,80,162,13,0,91,6,147.93512530002045,,147.92221280001104,147.93512530002045,148.9355606000172,148.9355606000172,148.9355606000172,149.57055090001086,t,0.6332288000266999,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
15,35,13,13,1,92,1,149.5852004000335,,149.5713420000393,149.5852004000335,150.58518430002732,150.58518430002732,150.58518430002732,151.2216619999963,t,0.6222739000222646,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
11,30,7,13,2,93,0,151.23529620002955,,151.22264660004294,151.23529620002955,152.2355773000163,152.2355773000163,152.2355773000163,153.10489760001656,l,0.8658779000397772,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
27,50,21,13,3,94,2,153.11859840003308,,153.10587870003656,153.11859840003308,154.11914150003577,154.11914150003577,154.11914150003577,154.7208454000065,t,0.5868321000016294,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
40,55,62,13,4,95,3,154.73509670002386,,154.7216485000099,154.73509670002386,155.73524060001364,155.73524060001364,155.73524060001364,156.70330590003869,t,0.9625965000013821,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
49,60,89,13,5,96,4,156.7185104000382,,156.70408660004614,156.7185104000382,157.718597900006,157.718597900006,157.718597900006,158.0207764999941,t,0.29769400000805035,None,040635,001,2024-11-19_11h57.08.334,delayed discounting,2024.1.5,None,2024-11-19 11h57.14.337185 +0530,
