reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,1,6,13,1,27.809657700010575,,27.77827370003797,27.809657700010575,28.788441300042905,28.788441300042905,28.822284200054128,29.05817340000067,l,0.25967499997932464,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,2,0,14,3,29.07216950005386,,29.059494300046936,29.07216950005386,30.072068400040735,30.072068400040735,30.072068400040735,30.140060000005178,l,0.06492370000341907,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,2,1,15,5,30.155340700002853,,30.14074130001245,30.155340700002853,31.155448100005742,31.155448100005742,31.155448100005742,31.675795300048776,t,0.5030666000093333,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,2,2,16,4,31.691195200022776,,31.677227500011213,31.691195200022776,32.68857900000876,32.68857900000876,32.70533650001744,33.159506000054535,t,0.4681280000368133,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,2,3,17,1,33.17509980004979,,33.160872200038284,33.17509980004979,34.17204460001085,34.17204460001085,34.188560700044036,34.50725990004139,l,0.3237795000313781,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,2,4,18,2,34.522094600019045,,34.50830380001571,34.522094600019045,35.52203550003469,35.52203550003469,35.52203550003469,35.556664300034754,l,0.01793630002066493,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,2,5,19,0,35.5719161000452,,35.55767550005112,35.5719161000452,36.57183500000974,36.57183500000974,36.57183500000974,36.95988900004886,t,0.3831713999970816,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,2,6,20,6,36.972476200025994,,36.96158580004703,36.972476200025994,37.97197100002086,37.97197100002086,37.97197100002086,38.27576000004774,l,0.2869359999895096,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,3,0,21,3,38.288652100018226,,38.276719700021204,38.288652100018226,39.288414100010414,39.288414100010414,39.288414100010414,39.5756917000399,l,0.2830138999852352,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,3,1,22,5,39.5895589000429,,39.57706470001722,39.5895589000429,40.58840460004285,40.58840460004285,40.60528120002709,40.8740867000306,l,0.27523319999454543,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
